"Sample_ID","SBS4","SBS42","SBS1","SBS39","SBS36","organ","SBS2","SBS13","SBS26","SBS10b","SBS31","SBS3","SBS6","SBS30","SBS10a","SBS9","SBS20","SBS15","SBS29","SBS17b","SBS87","SBS16","SBS18","SBS52","SBS7b","SBS40","SBS41","SBS25","SBS50","SBS5","SBS57","SBS55","SBS46","SBS88","SBS33","SBS17a","SBS22","SBS24","SBS34","SBS90","SBS28","SBS48","SBS7d","SBS54","SBS7a","SBS7c","SBS38","SBS21","SBS32","SBS14","SBS44","SBS15.1","SBS89"
"TCGA-OR-A5JE-01A-11D-A29I-10",11.4093193660403,6.39473986114342,11.5153876452185,24.6018821388393,6.56225465524253,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JF-01A-11D-A29I-10",26.8218584990111,1.57606941023358e-321,1.91068365642498,37.8965719683766,1.56191919989163,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JG-01A-11D-A29I-10",2.55926004545766e-321,15.3610076652191,8.8395179849278,8.46593718646808,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JH-01A-11D-A30A-10",4.28055734860703,0.239739367290537,1.47864140268275,0,7.95445689804407e-322,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JI-01A-11D-A29I-10",8.54733567305357e-322,6.82224017714872,1.05568912482276,1.38338380835549e-322,1.11715137964141,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JJ-01A-11D-A29I-10",4.98590350490791,6.22452479527091,1.36670630797393e-279,5.65687310867156,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JK-01A-11D-A29I-10",1.70946713461071e-321,6.24997610410461,1.20112363476173,13.5910706582826,3.20282800617609,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JL-01A-11D-A29I-10",3.59046734389655,3.40833995995877,0,2.67415978773098e-102,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JM-01A-11D-A29I-10",16.6076149275911,20.5033988657755,11.9763406281598,18.0772166188201,6.4062293552122,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JO-01A-11D-A29I-10",1.49284280305362,5.23709584591721e-322,0.301262932108665,5.10087891302224,5.28650241050134e-322,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JP-01A-11D-A29I-10",15.6082519081231,8.80999048094531,10.6972128497862,30.118138165967,7.02931702031193,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JQ-01A-11D-A29I-10",2.99852579822039,0,0.829112600262736,0.171848274284472,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JR-01A-11D-A29I-10",0,3.66796383759131,0.0990046215970931,1.22587183570674,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JS-01A-11D-A29I-10",2.47094161806119,19.3916347327941,6.33058492051159,6.70879190464982,4.8582781752854,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JT-01A-11D-A29I-10",3.60357317157293,11.6988511345027,5.34865205231248,7.97348657877815,2.09566732550417,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JU-01A-11D-A30A-10",0,2.0997789948253e-321,0.405677562387867,6.08116373229168,4.35227144535941,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JV-01A-11D-A29I-10",10.5005761634972,6.33576931503154,4.56936063895031,7.62702873510173,0.720193573367718,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5JW-01A-11D-A29I-10",14.5859356071916,3.4144103106365,5.99962648382152,0.614295743152634,1.36640630248157,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
